tweet_id,createdAt,lang,username,author_name,views,likes,reposts,replies,url,text
2090780570725077297,2026-08-21T12:38:27.000Z,ja,Th666Cluster,たいん隊長(本垢),1350,6,3,0,https://x.com/Th666Cluster/status/2090780570725077297,新しく協賛店舗になって頂いた【ハニドリ】様から『虚空』のサンプルを頂ける事になりましたので非常に分かりやすく動画でレビューします💚 #ハニドリ #協賛店 #優良店 #CBD屋 #CBD #CBG #HHBD #H4CBH #CBX #CRDP #CRDB #THC #麻 #ハーブ #リキッド #紙 #テルペン #合成カンナビノイド  @HoneyDripLab https://x.com/Th66
2090766934816301551,2026-08-21T11:44:16.000Z,ja,Bonkurbon00,Bon,275,4,1,1,https://x.com/Bonkurbon00/status/2090766934816301551,お釈迦さまの愛染リキッド🙏 @108buriburi42  CBX40% × H4CBH20%が気になって試してみました。  先に結論、これはかなり好き。 強さだけじゃなくて、気持ちよさの出方がめちゃくちゃ良かったです。  今回は4〜5パフ。 最初は意外と静かだけど、10分前後からじわっと来ます。
2090735856437108771,2026-08-21T09:40:46.000Z,ja,Land_attack,🌻⚫️🌻,3043,15,2,0,https://x.com/Land_attack/status/2090735856437108771,CBX40%〜50%台のリキッドは❤️‍🔥 次の日の残りって 人それぞれ感じ方が違うと思うけど。  自分は多少 麻は人を酔わせる力があるからこそのアイテムなので🖐️  次の日の残りって少しくらいは仕方ないって思ってる🌿  でもCBXは吸い過ぎると多少残るんだけど！ 一度しっかり次の日のその残りの体感を何度か観察してみたけど👀  CBXの残り香は🌿  少しだけ怠いって感覚が少しあるにはある☝️ けど
2090682806276182093,2026-08-21T06:09:58.000Z,ja,GOODCHILL_mito2,🍯GOODCHILL(グッドチル)水戸店🌿,474,4,0,0,https://x.com/GOODCHILL_mito2/status/2090682806276182093,GOODCHILL水戸店オープン❣️ 華金なので24時まで営業中🈺  💥CBX配合💥新商品リキッド入荷してます🍯  HHBDに耐性を感じて来た人に超オススメ🔥 CRDオイル使用なので雑味が無く、とても良い味わいになっています👍  アクティブに過ごしたい貴方🫵🫵🫵 是非ともお試しあれ🌿✨ https://x.com/GOODCHILL_mito2/status/2090682806276182093
2090679012356141409,2026-08-21T05:54:54.000Z,ja,CHILLAXY_IKBKR_,CHILLAXY池袋店🌱チラクシー,911,4,2,1,https://x.com/CHILLAXY_IKBKR_/status/2090679012356141409,🦉CHILLAXY池袋店🦉  📍西口から徒歩5分にあります🚶‍♀️ 毎日いい感じに騒がしく賑やかです🚨  リキッド🍯お試しメニューあります⭕️ ジョイント🌿ブラウニー🍫も是非✨️  安心安全に楽しみましょう🫡🫡  #CBD #THAH #CBX #HHBD #CRD #H4CBH  #東京 #埼玉 #川口 #川越 #越谷 #最近 #シーシャ #ベイプ https://x.com/CHILLAXY_
2090646026445103410,2026-08-21T03:43:49.000Z,ja,JibbletxWizard,🧙‍♂️ JibbletxWizard | Japan 🇯🇵,1374,8,2,0,https://x.com/JibbletxWizard/status/2090646026445103410,@1010sShop 素敵なパッケージを送っていただき、本当にありがとうございます！😊🙏  手書きのメッセージまで入れていただいて、とても嬉しかったです。皆さんの温かい気持ちが伝わってきました🥰  時間ができ次第、できるだけ早くレビューさせていただきます！✨ リキッドも絶対に美味しいと思っているので、今から試すのが楽しみです🌿  CBXは、面倒な家事をする時にもかなり気に入っています🤣 これなら妻
2090606405837598867,2026-08-21T01:06:23.000Z,ja,CHILLAXY_IKBKR_,CHILLAXY池袋店🌱チラクシー,1100,4,1,2,https://x.com/CHILLAXY_IKBKR_/status/2090606405837598867,おはようございます☁️ CHILLAXY池袋店OPENです🦉  プレオープンも残り3日となりました‼️ 8/23(日)まで🔚8/24(月)～内装工事👷🏻‍♀️🚧  #CBX 🆕リキッド🍯1HITもお試しできます 9/11(金)まで足りないものは今のうちに💨💨  #CBD #HHBD #THAH #CBG #CRD #H4CBH  #ベイプ #シーシャ #埼玉 #東京 #川口 #越谷 https:/
2090598516397863024,2026-08-21T00:35:02.000Z,ja,ChillLeafJP,CHILL LEAF,5495,50,12,1,https://x.com/ChillLeafJP/status/2090598516397863024,🍇 Greap Haze 🍇  CBXを80%使用した高濃度・高級リキッド🔥  とにかくマンチが強いです😋 体感もかなり強めなので、初めての方は様子を見ながらお楽しみください。  ECならリプ欄のクーポンから【20%OFF】で購入可能✨ Amazonならクレカ決済にも対応しています💳  ぜひお試しください🙌 https://x.com/ChillLeafJP/status/209059851639
2090393325161595302,2026-08-20T10:59:41.000Z,ja,GOODCHILL_mito2,🍯GOODCHILL(グッドチル)水戸店🌿,668,9,0,0,https://x.com/GOODCHILL_mito2/status/2090393325161595302,🎉新商品入荷🎉  今、話題の成分『CBX』を配合した新商品のリキッドが水戸店にやって来ました🚚✨  フレーバーは爽やかな『スーパーレモンヘイズ🍋』です👍  🆕CBXリキッド 🆕フラワーミルグラインダー 🆕ライスペーパー 🌿二刀流O谷ハーブ/🚬ジョイント 🍯しゃがみ撃ち　 🍯マンゴークッシュ https://x.com/GOODCHILL_mito2/status/20903933251615953
2090383925273399697,2026-08-20T10:22:19.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,601,4,2,0,https://x.com/CHILLAXY_azabu1/status/2090383925273399697,🏖️【Last Summer】🏖️  いよいよ本日までとなります🦉🔥  人気リキッド【Gelato🍯】【MAWUI WAUI🌺】 2本お得にGETできるチャンス🤩✨  そしてNewリキッド🍯【#CBX】も要チェック✅  夏の最後に、ぜひお立ち寄りください🌊 ご来店お待ちしております😆  #CBD #CBG #CRD #HHBD #H4CBH #THAH https://x.com/CHILLAXY
2090318321182986655,2026-08-20T06:01:38.000Z,ja,GOODCHILL_mito2,🍯GOODCHILL(グッドチル)水戸店🌿,509,6,1,0,https://x.com/GOODCHILL_mito2/status/2090318321182986655,GOODCHILL水戸店オープン🎪 《23時》まで営業中です🈺  本日は入荷予定のアイテムがあります✨  🆕CBXリキッド 🆕フラワーミルグラインダー 🆕ライスペーパー 🌿二刀流O谷ハーブ/🚬ジョイント 🍯しゃがみ撃ち　 🍯マンゴークッシュ  到着次第アナウンスしますのでお楽しみに🤩 https://x.com/GOODCHILL_mito2/status/2090318321182986655/
2090294916853510316,2026-08-20T04:28:38.000Z,ja,CHILLAXY_IKBKR_,CHILLAXY池袋店🌱チラクシー,816,10,3,1,https://x.com/CHILLAXY_IKBKR_/status/2090294916853510316,コチラのキャンペーン本日ラストです‼️‼️  リキッド🍯ハーブ🌿のお得なセット🉐 雑貨📄ブラウニー🍫が貰えるセットも👀  1.0ml購入者にはデバイスもプレゼント🎁 まとめてGETして夏を乗り切りましょ💪  本日も23時までOPENしておりま〜す🈺  #CBX #CBD #THAH #HHBD #H4CBH #CRD  #ベイプ #シーシャ https://x.com/CHILLAXY_IKBKR
2090283052593557942,2026-08-20T03:41:29.000Z,ja,Th666Cluster,たいん隊長(本垢),541,3,2,0,https://x.com/Th666Cluster/status/2090283052593557942,匠の技って感じだなぁ✨🌿💚 #CBD #CBX #CBG #リキッド
2090275082107232313,2026-08-20T03:09:49.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,1128,4,2,0,https://x.com/CHILLAXY_azabu1/status/2090275082107232313,本日も10:00〜23:00営業中🈺  Newリキッド✨【#CBX】🍋 もう試されましたか？👀  立ち上がりの早さも魅力の一本🔥 まずはお試しで1Hitからでも◎  気になる商品がございましたら、 お気軽にスタッフまでお声掛けください😆  #CBD #CBG #CRD #HHBD #THAH #H4CBH https://x.com/CHILLAXY_azabu1/status/209027508
2090069314711761000,2026-08-19T13:32:10.000Z,ja,HighLifeat420,High Life 420 🌿,6193,15,7,0,https://x.com/HighLifeat420/status/2090069314711761000,マジで手頃な価格のリキッドが欲しいなら実際に製造している会社を応援してほしい！💡  派手な宣伝やギミックに惑わされないでほしい。😒🙅🏻‍♂️  Trip Japanがこの価格帯を維持できるのは大量にリキッドを販売しているからこそだと思います。  イキナリステーキも販売量でカバーすることで価格を抑えていると聞いたことがあります。  結局、薄利でも販売量を増やせれば価格は抑えられる。🎯  消費者のこと
2090061733868220604,2026-08-19T13:02:03.000Z,ja,HighLifeat420,High Life 420 🌿,9435,16,4,1,https://x.com/HighLifeat420/status/2090061733868220604,🚨Trip JapanのCBX 10%レビューです📣  まず最初にこのリキッドには本当に満足しています。これまでに以下のリキッドを吸ってきました。🥳  CBX 80% CBX 70% × H4 10% CBX 50% CBX 70% × H4 20% CBX 10%  もしこの中から2つ選ぶとしたら日中用には間違いなくCBX 10%を選びます。🫶 僕はかなり耐性がついているのでこの濃度なら一日中い
2090041724848808319,2026-08-19T11:42:32.000Z,ja,Japanese_Chill_,Japanese Chill,4488,50,2,0,https://x.com/Japanese_Chill_/status/2090041724848808319,個人的な意見になりますが、いろんなものを踏まえた上で  ・低濃度H4CBH ・高濃度HHBD ・中濃度CBX  こちらが体感、次の日の残り具合を考え日常使いにはピッタリなリキッドだと考えております🍯
2090033449344311587,2026-08-19T11:09:39.000Z,ja,nillholedope02,にる,617,7,1,1,https://x.com/nillholedope02/status/2090033449344311587,蜂Laboさん🐝&amp;cannacannaさん🌿 合同🎁企画✅　第2弾‼️‼️  話題のCBXﾘｷｯﾄﾞが色んな配合で🤭✨  贅沢ですねー！！  cannacannaさんﾘｷｯﾄﾞ欲しい😭✌️
2090031021651902608,2026-08-19T11:00:01.000Z,ja,KO_official2026,KO_OA,1985,7,4,1,https://x.com/KO_official2026/status/2090031021651902608,🎉 販売開始しました！  🌿 KO JOINT ― CBX ―  プレゼント企画でしかお渡しできなかった一本が、 皆様のお声で商品になりました。✨  ⚡️ 混ぜていません。CBXだけを、ハーブに。  KОのリキッドは成分を重ねて厚みを作ってきましたが、 この一本は逆です。CBX以外は一切入れていません。🧪 混ぜれば厚みは出ますが、輪郭はぼやけます。 足さなかったことが、この一本の設計です。  🍋 
2089998830070878555,2026-08-19T08:52:06.000Z,ja,CHILLAXY_IKBKR_,CHILLAXY池袋店🌱チラクシー,762,7,3,1,https://x.com/CHILLAXY_IKBKR_/status/2089998830070878555,#CBX 【SUPER LEMON HAZE🍋】  夏っぽい爽やかな香り͛.*🍃 気分も上がっておでかけにも🌊☀️  立ち上がりも早くサティバ感の持続長め💥  このリキッド🍯で夏を最期まで満喫🏖 🆕新しいお供に選んでみて下さい🌿  #HHBD #THAH #H4CBH #CRD #CBD #CBG  #東京 #埼玉 #ベイプ #シーシャ #越谷 #川口 #王子 https://x.com/CHIL
2089953245208932798,2026-08-19T05:50:57.000Z,ja,GCmatsudo,GOODCHILL（グッドチル）松戸店🍯,338,3,0,0,https://x.com/GCmatsudo/status/2089953245208932798,8/19 グッドチル松戸馬橋店オープン💚 本日も23時まで営業‼️ かなり強いと噂の新作リキッド CBX🍯本日入荷します♪お楽しみに！ https://x.com/GCmatsudo/status/2089953245208932798/photo/1
2089882480249876544,2026-08-19T01:09:46.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,651,3,0,0,https://x.com/CHILLAXY_azabu1/status/2089882480249876544,おはようございます😃  本日も10時からOpenしてます🌿  お得🉐なセットはラスト2日！💨 週末用のお供は今が狙い目です🎯  リキッド🍯だけじゃなく グラインダーやボングセットも熱いです🔥  各種セットご用意してお待ちしてます💪  #CBD #CBG #HHBD #CBX #H4CBH #THAH #サマーセール #SUMMERSALE https://x.com/CHILLAXY_azabu1
2089871470499610692,2026-08-19T00:26:01.000Z,ja,cannacanna88888,canna canna,834,15,5,0,https://x.com/cannacanna88888/status/2089871470499610692,こちら残り3点となりました🙇 再販なしのCBXスペシャルセット、 shopifyで取り扱い中  https://cannacanna.jp/products/%E3%82%B3%E3%83%A9%E3%83%9C%E3%82%BB%E3%83%83%E3%83%88-cbx%E3%83%8F%E3%83%BC%E3%83%963g-cbx%E3%83%AA%E3%82%AD%E3%83%83%E3
2089741765322653794,2026-08-18T15:50:37.000Z,ja,tainwax4209393,金本(たいん親衛隊),725,8,4,0,https://x.com/tainwax4209393/status/2089741765322653794,マジ、美味いしムセないし体感あるしG/MさんのCBXリキッド最高❣️🌳💕 #CBX
2089741364921827750,2026-08-18T15:49:01.000Z,ja,Th666Cluster,たいん隊長(本垢),3196,22,6,0,https://x.com/Th666Cluster/status/2089741364921827750,G/Mさんのサンプル商品が届いたので早速、レビュー動画アップします⤴️ やっぱり、CBXのリキッド作りのプロだ❣️  #CBX #CBD https://x.com/Th666Cluster/status/2089741364921827750/video/1
2089688488673497219,2026-08-18T12:18:54.000Z,ja,Th666Cluster,たいん隊長(本垢),2268,7,2,0,https://x.com/Th666Cluster/status/2089688488673497219,【蜂】様🐝僕のインフルエンサー活動の為に協賛店&amp;優良店になってサンプル商品、提供して頂き本当に感謝です🐝💕 レビューは動画編集中です♪ ストロベリーバナナケーキ🍰🍌は今までのリキッドの中で1番美味い❣️ 綺麗な体感もあるしムセないし👍👍  #CBX #iH4CBH #CBD #cbg https://x.com/Th666Cluster/status/2089688488673497219
2089676904446189613,2026-08-18T11:32:52.000Z,ja,Land_attack,🌻⚫️🌻,2209,18,0,0,https://x.com/Land_attack/status/2089676904446189613,先程ポストで📮  CBXで眠くなりやすい方は👥  ハシシやWax系はサティバ感覚になりやすいので☝️  CBXリキッドと合わせると オススメとお伝えさせて頂きましたが💡  自分はそうでしたが！ 寝る前だと💤 人によってはかなり眠り辛くなる恐れがあるので。  お気をつけ下さい♪♪  CBXですらハシシのサティバ感を消せなかったので🍯  寝る前にH4CBH優勢🐝 ドバイチョコテルペンリキッド3服💨🍫 
2089640039051673793,2026-08-18T09:06:23.000Z,ja,CHILLAXYfuk420,CHILLAXY 福岡天神店,249,2,0,0,https://x.com/CHILLAXYfuk420/status/2089640039051673793,🚨新成分入荷予定‼️  【CBX】  CHILLAXY福岡天神店では 今週あたりにCBXリキッド入荷予定です🙌  #CHILLAXY #GOODCHILL #CBX #CBD #CBG  🍋 https://x.com/CHILLAXYfuk420/status/2089640039051673793/photo/1
2089638057960251633,2026-08-18T08:58:31.000Z,ja,gohoya03,GOHOYA 2ndアカウント,3580,7,1,0,https://x.com/gohoya03/status/2089638057960251633,"H4CBH×HHBDリキッドが安定してますがCBXも最近はよく出ます💨  ※高濃度なので初めは1,2パフで様子見してください。 https://x.com/gohoya03/status/2089638057960251633/photo/1"
2089600311895937104,2026-08-18T06:28:31.000Z,ja,gakubonbonbon,gakubon,938,12,1,1,https://x.com/gakubonbonbon/status/2089600311895937104,皆様お待たせしました。 流行りのCBXでサイコ系の新作作ってみました(^o^) CBX50%lemon cherry gelato 1ml 7500円で販売中です。 現在のラインナップは CBDリキッド4種類1650円 CBGリキッド5種類2300円 H4CBH20%リキッド8000円 CBX50%リキッド7500円 CBDアイソレート10g4000円 https://gakubon.shop-p
2089590221805650058,2026-08-18T05:48:26.000Z,ja,Land_attack,🌻⚫️🌻,3295,13,2,1,https://x.com/Land_attack/status/2089590221805650058,久しぶりにモーニング持ってきた🔆🌊  H4CBH 8%の程よいサイコを使用して🐝  ナチュラル気質なCBG CRDをたっぷり使用した🌋  ほんのりサイコ香る🍯  整う系のナチュラル全開リキッド展開してるし☀️  trip産は低濃度から高濃度迄幅広く🔥❤️‍🔥 昨夜少し話題にあがりました☝️ CBG CRDナチュラルを最大限に使った低濃度サイコシリーズや🌿  テルペン豊富で🌷 ナチュラル単体まで極め
2089559230168920288,2026-08-18T03:45:17.000Z,ja,Land_attack,🌻⚫️🌻,2293,17,0,0,https://x.com/Land_attack/status/2089559230168920288,もしCBXで眠くなりやすい方は💤  自分も含めて！  もちろん眠くなる事の大切さで使う方はいると思いますが。  あの膨らみある体感を眠くならずに試すには  HHBDやCBH配合のハシシやWax系がオススメ✨  もちろんリキッドで補えなくはないんだけど！  リキッドだと全般的にトロける方向性が多いけど🧭  ハシシやWax系だと 何故か急速にサティバのナチュラル要素を純粋に感じ取れる事が出来るから☝️
2089496338115489832,2026-08-17T23:35:22.000Z,ja,Th666Cluster,たいん隊長(本垢),1062,10,3,0,https://x.com/Th666Cluster/status/2089496338115489832,【蜂】さんの カンナビノイドのこんだてメニュー表です🌳📖💕笑 特に女性に合ってる商品が多いお店やと思う🏬 (とにかくガッツリ体感得たかったらG/Mさんかパピヨン・サイエンスさんがオススメかな？) CBD界隈に興味ある方はとりあえずストロベリーバナナケーキのリキッド🍰🍌🍓買ってみて🌳💕とにかく美味いから😋 #h4cbh #cbx #HHBD #cbd #cbg #cbn
2089195543159517488,2026-08-17T03:40:07.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,295,3,1,0,https://x.com/CHILLAXY_azabu1/status/2089195543159517488,夏休み、まだまだ楽しもう🌻🔥  【last summer】開催中✨ リキッド🍯などお得にGETできます😆  New【#CBX SUPER LEMON HAZE🍋】 要チェック💥  爽やかなシトラス系の風味🍋 キレのある味わいと、立ち上がりの早さも魅力✨️  いつもと違う一本を試したい方はぜひ👀  #CBD #CBG #CRD https://x.com/CHILLAXY_azabu1/status
2089182249707315213,2026-08-17T02:47:18.000Z,ja,GChonten0042,GOODCHILL 藤沢本店🌈🥦🍯,722,7,1,0,https://x.com/GChonten0042/status/2089182249707315213,おはようございます。本日少し早いですがオープンさせていただきます。この後23時半までノンストップで営業させていただきます。ご来店お待ちしています。 カングリオ本日藤沢店にて14:30まで接客中。 その後は松戸店で16:20から1日店長をします。 新作CBXのリキッド、大量入荷にてお待ちしてます。 https://x.com/GChonten0042/status/20891822497073152
2089161301549564289,2026-08-17T01:24:03.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,220,3,1,0,https://x.com/CHILLAXY_azabu1/status/2089161301549564289,おはようございます☀️🦉  夏なのに涼しくて過ごしやすい😆🌿 お出かけついでにぜひ✨  【Last summer】開催中🔥 リキッド🍯などお得にGETできます！  夏休み、まだまだ楽しみましょう🌊  本日も10:00〜23:00営業中✨  #CBG #CBD #CRD #CBX https://x.com/CHILLAXY_azabu1/status/2089161301549564289/pho
2089008675738333556,2026-08-16T15:17:34.000Z,ja,goodchillosaka7,🌸GOODCHILL桜川店🌸,414,5,0,1,https://x.com/goodchillosaka7/status/2089008675738333556,本日もたくさんのご来店 ありがとうございました🙏☺  近々CBXリキッドが 入荷出来ると思うので お楽しみに✨   #CBD  #CBX  #weed https://x.com/goodchillosaka7/status/2089008675738333556/photo/1
2088962833858134275,2026-08-16T12:15:25.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,638,2,1,0,https://x.com/CHILLAXY_azabu1/status/2088962833858134275,本日23:00まで営業中✨🦉  最近は過ごしやすい気温になって来ました😊  リキッド🍯 ジョイント🌿 エディブル🍪 夏を楽しむアイテム、まだまだご用意してます🔥  Newリキッド🍯 #CBX【SUPER LEMON HAZE🍋】も登場💥  気になる方はぜひチェックしてみてください✅ 本日もご来店お待ちしております🏃 https://x.com/CHILLAXY_azabu1/status/2088
2088754833935519906,2026-08-15T22:28:54.000Z,ja,GMS_hop,G/M.Shop Official｜CBXリキッド,669,23,9,2,https://x.com/GMS_hop/status/2088754833935519906,おはようございます☁️😊  今日の横浜はくもり。 最高31℃、最低23℃の予報です🌡️✨  お盆休み最終日の日曜日🌻 連休の締めくくりも明るく気持ちよく過ごしましょう😊🙌  G/M.Shopは本日も通常通り対応中です📦💨 CBXリキッドCBX COREもご注文いただけます💫 SUMMER SALEは本日23:59までです🛒✨  湿度が高く蒸し暑くなりそうなので、 お出かけやお帰りの際はお気をつけく
2088635892760211927,2026-08-15T14:36:16.000Z,ja,Zang69071,Zang,967,4,2,2,https://x.com/Zang69071/status/2088635892760211927,@hempking_info 極王リキッド🦁 CBX70% × H4CBH10%  今回は4〜5パフ。  【0〜5分】 吸って数分で「あ、来た」って分かる。 立ち上がりかなり早めで、頭の奥がふわっと切り替わる感じ。
2088601294697377969,2026-08-15T12:18:47.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,292,3,2,0,https://x.com/CHILLAXY_azabu1/status/2088601294697377969,【NEW リキッド🍯 】  #CBX 配合フルリキッド 「Super Lemon Haze🍋」が新登場✨  オンラインストア＆直営店にて 先行販売スタートしました🦉🏃💨  気になる方はぜひチェックしてみてください👀  #CBX #CBD #CBG #CRD https://x.com/CHILLAXY_azabu1/status/2088601294697377969/photo/1
2088530044792799530,2026-08-15T07:35:40.000Z,ja,cafelate420,カフェラテさん,1415,13,1,2,https://x.com/cafelate420/status/2088530044792799530,ライブも一旦終わりまして  @gokumituya_328 様のH4D優勢CBXリキッドに、おまけのバナナケーキ&amp;ブランツが着弾！！！  注文品よりおまけが多い😂  今日はリキッド吸って休みつつ、旅行から帰ったらブランツも頂きます！  ブランツは活性炭フィルター付き！中身何だろ🤔  今回もありがとうございます🙇‍♂️ https://x.com/cafelate420/status/208
2088519646064640312,2026-08-15T06:54:21.000Z,ja,CHILLAXY_Isezak,CHILLAXY 伊勢佐木店（チラクシーイセザキテン）,467,2,0,0,https://x.com/CHILLAXY_Isezak/status/2088519646064640312,本日伊勢佐木店にて SuperLemonHaze が先行販売です🍋💥  立ち上がりが早く、抜けもスッキリで扱いやすいリキッドです🫶  麻抜きにも、耐性緩和にも、日常使いにオススメ👍 #CHILLAXY #チラクシー #CBX https://x.com/CHILLAXY_Isezak/status/2088519646064640312/photo/1
2088457954219770012,2026-08-15T02:49:12.000Z,ja,Th666Cluster,たいん隊長(本垢),707,2,1,0,https://x.com/Th666Cluster/status/2088457954219770012,CBXリキッド！！❣️ 最近、ハマっている合成大麻由来成分🌿 これも明日、届くからレビュー動画撮影頑張ります👍 #CBD #CBN #CBG #CBX #h4cbh #hhbd #crdp https://x.com/Th666Cluster/status/2088457954219770012/photo/1
2088044991860109739,2026-08-13T23:28:14.000Z,ja,HighLifeat420,High Life 420 🌿,4001,11,4,1,https://x.com/HighLifeat420/status/2088044991860109739,🚨毎日リキッドを吸いたいならこのセットがセール中です。🫶  僕もついさっき注文しました！😎  @trip_Japan777  @mageJapan828282  @mageneko999  @tripJapan7676  @tripJapan999   https://mageneko.com  #cbd #crdb #crdp #cbg #h4cbd #h4cbh #hhbd #tha #tha
2087816628977480071,2026-08-13T08:20:48.000Z,ja,JapaChad,JapaChad,440,3,0,0,https://x.com/JapaChad/status/2087816628977480071,風呂上がりのCBGとレモン炭酸と夕陽と扇風機が俺を祝福する☺  ハーブぬき頑張ろう💪  てか なんだろ たまにはこのリキッドのシンプルだけどしっかり機能的な感じとてもいい☺  やっぱ重たかったかww これ以上は強くしないでおこうww  みんなマジで一撃で寝てるしなww  さて 久々に誰かのリキッド買って味わおうかな☺  気になるの多くてなぁ  CBX童貞なんよなぁ だが、、、 シンプルなものを吸っ
2095719269795520971,2026-09-04T03:43:05.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,412,1,0,0,https://x.com/CHILLAXY_azabu1/status/2095719269795520971,今日は華金🌙✨  たまには家でゆっくり過ごす金曜日もアリ😆  リキッド🍯 ジョイント🌿 エディブル🍪で いつもよりゆったりした1日を楽しみましょう✨  #CBD #CBG #CBX #CRD #THAH #H4CBH #HHBD https://x.com/CHILLAXY_azabu1/status/2095719269795520971/photo/1
2095653635976053012,2026-09-03T23:22:16.000Z,ja,Land_attack,🌻⚫️🌻,3063,19,0,0,https://x.com/Land_attack/status/2095653635976053012,昨夜🌛  H4CBHやHHBDを いろいろ楽しみながら 試していたんだけど‼︎  💡  やっぱり新成分CBXも素晴らしいんだけど😀✨  その優しいCBX特有の色気も自然な体感で癒されるんだけど🌳💞  でもやっぱり本当にじっくり過去の成分を味わって見ると🍯  まだ新成分って響きありきに頼り切ってる部分も正直否めない印象でもあるのは確か☝️  最近は新商品の発表が早過ぎるというか？ 新商品ではないか！
2095500105839419697,2026-09-03T13:12:12.000Z,ja,dj_sasaking,ささきん,399,2,0,0,https://x.com/dj_sasaking/status/2095500105839419697,@teresan0124 私はビールと日本酒とリキッドがいつものパターンなんですが、高濃度CBXは見事に飛ばされました(笑)  お酒抜きでもコントロール難しいです💦  少しでも気を抜いたら吐くって感じでした😭
2095426640482639896,2026-09-03T08:20:16.000Z,ja,cannacanna88888,canna canna,364,7,3,0,https://x.com/cannacanna88888/status/2095426640482639896,BLISSは、ただ強くて重いだけのリキッドではない。  吸い始めはキャッチが早く、気分がパッと明るい方向へ。 音楽や会話がいつも以上に楽しくなり、自然と笑えてくるような、多幸感の強さが特徴です。  その中心にあるのが、素早く明るい立ち上がりを担うCBX55％。 そこへCRDB20％を重ねることで、頭まわりの存在感と深い没入感をプラス。  さらにCBG-CRDが意識の輪郭を残し、H4CBDが全体を滑
2095361413816693246,2026-09-03T04:01:05.000Z,ja,beHIGHnd_CBD38,beHIGHnd,7356,19,12,3,https://x.com/beHIGHnd_CBD38/status/2095361413816693246,"🉐大セールとH4【再販】開始のご案内🉐  只今よりCBXとCBX×H4CBH,H4CBH57％の大セールを開始致します🤗  🟢CBX 88%リキッド  🟣CBX×H4CBH リキッド  🔵H4CBH57％  ※今回は売り尽くしSALEですので、在庫がなくなり次第上記の商品は終了となります🐈‍⬛  ☑️H4CBH72%は新バッヂで入荷‼️‼️  今回は、大好評頂いていた前回分より更に品質が上がってお"
2096105834560548973,2026-09-05T05:19:09.000Z,ja,kemuriya0532,煙屋 SMOKE SHOP 名古屋新栄町店 ＆ CBDブランド by VAPE GARAGE,586,6,0,1,https://x.com/kemuriya0532/status/2096105834560548973,煙屋 名古屋オープン❣️ 🔥22時まで営業中🔥  💥CBX配合💥リキッド🍯在庫あります🔥 後から更にブーストがかかるので吸いすぎにはご注意ください⚠️ #名古屋　#CBD https://x.com/kemuriya0532/status/2096105834560548973/photo/1
2096059224875012353,2026-09-05T02:13:56.000Z,ja,CHILLAXY_azabu1,CHILLAXY麻布店チラクシー,295,1,1,0,https://x.com/CHILLAXY_azabu1/status/2096059224875012353,小雨で少し肌寒い土曜日☔️  今週は雨の日が続きそうなので、 休日は家でゆっくり過ごすのもアリ✨  そんな休日のお供にリキッド🍯 ジョイント🌿 在庫もまだありますので、雨が弱いうちにぜひ💨  #CBD #CBG  #CBX #CRD https://x.com/CHILLAXY_azabu1/status/2096059224875012353/photo/1
2096031956744237204,2026-09-05T00:25:35.000Z,ja,Th666Cluster,たいん隊長(本垢),837,9,5,0,https://x.com/Th666Cluster/status/2096031956744237204,【パピヨン•サイエンス】さんのTHAHリキッドのレビュー動画がYouTubeでアップ⤴️されました‼️ パピヨンさん❣️他にもあれば宜しくお願い致します✨✨✨ ユーザー様❗️もし良ければ参考に商品考えてみて下さい🍯💕 #YouTuber #HHBD #H4CBH #THAH #THA #CBD #CBG #CBN #CBX #CRDP #CRDB #テルペン #THC  @PapillonSci 
2095873214446702760,2026-09-04T13:54:48.000Z,ja,AltnoidsJapan,ᗩᒪᎢᑎᝪᓰᗪᔕᒍᗩᑭᗩᑎ,1140,5,2,0,https://x.com/AltnoidsJapan/status/2095873214446702760,🍊🥂 𝙇𝙞𝙜𝙝𝙩𝙃𝙞𝙜𝙝　𝙈𝙞𝙢𝙤𝙨𝙖 🥂🍊 ✦　𝙆𝙐𝙎𝙃　𝙅𝙋　✦ 🫧 CDT Mimosa ／ CBG 30% ／ CBX 15% 🫧  ━━━━━━━━━━━━━━━━  🎁 このカートはご厚意で提供していただきましたが、ここに書いてある感想はすべて自分のものです。  🛒 オンラインストアはこちら https://kush-jp.com/product/lighthigh/ref/3/?ca
